Ticket #,Pay Station,Stall #,License Plate,Purchased Date,Expiry Date,Payment Type,Trans Type,Coupon Code,Excess Payment,Change Issued,Refund Ticket,Total Collections,Revenue,Rate Name,Location Name
00038624,"=""UNC Mackay""",,"=""RT378T""",04/01/2026 07:57:06 PDT,04/01/2026 08:57:06 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
767370390,"=""Honkmobile""",,"=""LT344K""",04/01/2026 07:57:18 PDT,04/01/2026 10:57:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
767370440,"=""Honkmobile""",,"=""CWW5665""",04/01/2026 07:57:18 PDT,04/01/2026 10:12:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
767371150,"=""Honkmobile""",,"=""CB934F""",04/01/2026 07:57:42 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 8
767370940,"=""Honkmobile""",,"=""MJ273R""",04/01/2026 07:57:43 PDT,04/01/2026 10:12:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
767371520,"=""Honkmobile""",,"=""WN067M""",04/01/2026 07:58:02 PDT,04/01/2026 10:58:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
767371580,"=""Honkmobile""",,"=""CPV9670""",04/01/2026 07:58:06 PDT,04/01/2026 09:13:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
767373110,"=""Honkmobile""",,"=""JT908W""",04/01/2026 07:58:59 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767373160,"=""Honkmobile""",,"=""A086HZ""",04/01/2026 07:59:11 PDT,04/01/2026 10:14:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
767373640,"=""Honkmobile""",,"=""VF866K""",04/01/2026 07:59:22 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767373730,"=""Honkmobile""",,"=""WL143D""",04/01/2026 07:59:30 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767373940,"=""Honkmobile""",,"=""WV531M""",04/01/2026 07:59:32 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 8
767374300,"=""Honkmobile""",,"=""XB2716""",04/01/2026 07:59:53 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767353280,"=""Honkmobile""",,"=""SGO39B""",04/01/2026 08:00:00 PDT,04/01/2026 11:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
00038625,"=""UNC Mackay""",,"=""WS953E""",04/01/2026 08:00:00 PDT,04/01/2026 23:59:14 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767374440,"=""Honkmobile""",,"=""RH308T""",04/01/2026 08:00:02 PDT,04/01/2026 10:15:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
767374870,"=""Honkmobile""",,"=""BR213T""",04/01/2026 08:00:10 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 7
767375430,"=""Honkmobile""",,"=""PH749C""",04/01/2026 08:00:34 PDT,04/01/2026 12:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
00038626,"=""UNC Mackay""",,"=""RL378V""",04/01/2026 08:00:35 PDT,04/01/2026 23:59:12 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767375650,"=""Honkmobile""",,"=""548REL""",04/01/2026 08:00:41 PDT,04/01/2026 09:15:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
767376160,"=""Honkmobile""",,"=""007KGN""",04/01/2026 08:01:05 PDT,04/01/2026 09:16:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
767376390,"=""Honkmobile""",,"=""NA5877""",04/01/2026 08:01:13 PDT,04/01/2026 09:16:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
767376540,"=""Honkmobile""",,"=""MS579T""",04/01/2026 08:01:15 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 1
767376740,"=""Honkmobile""",,"=""SA345M""",04/01/2026 08:01:26 PDT,04/01/2026 09:16:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
767377050,"=""Honkmobile""",,"=""WV944M""",04/01/2026 08:01:32 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767377450,"=""Honkmobile""",,"=""WC302F""",04/01/2026 08:02:00 PDT,04/01/2026 09:17:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
767378300,"=""Honkmobile""",,"=""DFVS321""",04/01/2026 08:02:45 PDT,04/01/2026 09:17:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
767379390,"=""Honkmobile""",,"=""WL125D""",04/01/2026 08:03:17 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767379170,"=""Honkmobile""",,"=""CE866K""",04/01/2026 08:03:18 PDT,04/01/2026 10:18:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
767379570,"=""Honkmobile""",,"=""XN092W""",04/01/2026 08:03:30 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767379450,"=""Honkmobile""",,"=""VW222L""",04/01/2026 08:03:31 PDT,04/01/2026 10:18:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
00038627,"=""UNC Mackay""",,"=""RF247K""",04/01/2026 08:04:11 PDT,04/01/2026 23:59:15 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767381360,"=""Honkmobile""",,"=""RF139V""",04/01/2026 08:05:07 PDT,04/01/2026 10:20:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
767382850,"=""Honkmobile""",,"=""WK636K""",04/01/2026 08:06:17 PDT,04/01/2026 09:21:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
767382940,"=""Honkmobile""",,"=""212MIW""",04/01/2026 08:06:22 PDT,04/01/2026 08:21:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 5
767382990,"=""Honkmobile""",,"=""KL1500""",04/01/2026 08:06:25 PDT,04/01/2026 09:21:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
767383660,"=""Honkmobile""",,"=""RR241J""",04/01/2026 08:06:54 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 1
767384350,"=""Honkmobile""",,"=""LN4715""",04/01/2026 08:07:30 PDT,04/01/2026 11:07:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
767384830,"=""Honkmobile""",,"=""A337PN""",04/01/2026 08:07:52 PDT,04/01/2026 12:07:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
767385790,"=""Honkmobile""",,"=""KX979H""",04/01/2026 08:08:25 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 6
00038628,"=""UNC Mackay""",,"=""SH256R""",04/01/2026 08:09:05 PDT,04/01/2026 09:09:05 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
767386600,"=""Honkmobile""",,"=""KA242P""",04/01/2026 08:09:17 PDT,04/01/2026 12:09:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
767386960,"=""Honkmobile""",,"=""RV216P""",04/01/2026 08:09:30 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767387710,"=""Honkmobile""",,"=""LR070M""",04/01/2026 08:10:05 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 8
767387820,"=""Honkmobile""",,"=""0JBK""",04/01/2026 08:10:14 PDT,04/01/2026 09:25:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
767388020,"=""Honkmobile""",,"=""GG017D""",04/01/2026 08:10:20 PDT,04/01/2026 09:25:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
767388810,"=""Honkmobile""",,"=""WF345D""",04/01/2026 08:11:03 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 1
767389680,"=""Honkmobile""",,"=""NE356H""",04/01/2026 08:11:44 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 1
767390260,"=""Honkmobile""",,"=""304SWC""",04/01/2026 08:12:02 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
00038629,"=""UNC Mackay""",,"=""XH1949""",04/01/2026 08:12:16 PDT,04/01/2026 23:59:14 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767390940,"=""Honkmobile""",,"=""VB574X""",04/01/2026 08:12:44 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 1
767390980,"=""Honkmobile""",,"=""630KWD""",04/01/2026 08:12:45 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 11
767391390,"=""Honkmobile""",,"=""WS224G""",04/01/2026 08:12:56 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767393280,"=""Honkmobile""",,"=""LJ808V""",04/01/2026 08:14:31 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 7
767393680,"=""Honkmobile""",,"=""CMF6597""",04/01/2026 08:14:49 PDT,04/01/2026 09:29:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
767394070,"=""Honkmobile""",,"=""LC927P""",04/01/2026 08:15:00 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 7
767394170,"=""Honkmobile""",,"=""WP5960""",04/01/2026 08:15:09 PDT,04/01/2026 12:15:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
767394560,"=""Honkmobile""",,"=""WH137N""",04/01/2026 08:15:23 PDT,04/01/2026 12:15:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
767394990,"=""Honkmobile""",,"=""A762FY""",04/01/2026 08:15:36 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 7
767395100,"=""Honkmobile""",,"=""VM235W""",04/01/2026 08:15:45 PDT,04/01/2026 09:30:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
767397200,"=""Honkmobile""",,"=""ET197C""",04/01/2026 08:17:11 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 8
767397860,"=""Honkmobile""",,"=""SV335L""",04/01/2026 08:17:41 PDT,04/01/2026 12:17:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
00038630,"=""UNC Mackay""",,"=""XK936X""",04/01/2026 08:18:22 PDT,04/01/2026 11:18:22 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
767399450,"=""Honkmobile""",,"=""XW559S""",04/01/2026 08:18:42 PDT,04/01/2026 10:33:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
767400210,"=""Honkmobile""",,"=""JJ152B""",04/01/2026 08:19:11 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$7.00,$7.00,Third Party,Zone 12
767401580,"=""Honkmobile""",,"=""BRD7350""",04/01/2026 08:20:06 PDT,04/01/2026 10:35:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 3
767402650,"=""Honkmobile""",,"=""JM741C""",04/01/2026 08:20:48 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767390430,"=""Honkmobile""",,"=""212MIW""",04/01/2026 08:21:01 PDT,04/01/2026 10:21:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
767404270,"=""Honkmobile""",,"=""CGR0613""",04/01/2026 08:22:01 PDT,04/01/2026 09:37:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
767406860,"=""Honkmobile""",,"=""A376HY""",04/01/2026 08:23:35 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767407700,"=""Honkmobile""",,"=""991MLK""",04/01/2026 08:24:25 PDT,04/01/2026 12:24:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
00038631,"=""UNC Mackay""",,"=""VM316X""",04/01/2026 08:24:47 PDT,04/01/2026 23:59:14 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767408490,"=""Honkmobile""",,"=""RL242F""",04/01/2026 08:24:56 PDT,04/01/2026 12:24:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
767408660,"=""Honkmobile""",,"=""WH028R""",04/01/2026 08:25:03 PDT,04/01/2026 09:40:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
767409140,"=""Honkmobile""",,"=""SK186G""",04/01/2026 08:25:17 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 2
767409900,"=""Honkmobile""",,"=""LR004M""",04/01/2026 08:25:49 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 8
767409880,"=""Honkmobile""",,"=""WV502N""",04/01/2026 08:25:54 PDT,04/01/2026 10:40:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
767410270,"=""Honkmobile""",,"=""CRTTR""",04/01/2026 08:25:59 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 1
767411330,"=""Honkmobile""",,"=""KR139B""",04/01/2026 08:26:45 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
00038632,"=""UNC Mackay""",,"=""MS913X""",04/01/2026 08:27:06 PDT,04/01/2026 09:27:06 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
767412400,"=""Honkmobile""",,"=""MC1516""",04/01/2026 08:27:24 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767412440,"=""Honkmobile""",,"=""A806BG""",04/01/2026 08:27:42 PDT,04/01/2026 10:42:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
767412660,"=""Honkmobile""",,"=""A136BH""",04/01/2026 08:27:47 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 1
767413330,"=""Honkmobile""",,"=""RF902L""",04/01/2026 08:28:04 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 8
00038633,"=""UNC Mackay""",,"=""RR933E""",04/01/2026 08:29:39 PDT,04/01/2026 08:59:39 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$1.50,$1.50,Third Party,Zone 10
767416490,"=""Honkmobile""",,"=""RC913V""",04/01/2026 08:30:27 PDT,04/01/2026 11:30:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 8
767417840,"=""Honkmobile""",,"=""WG822G""",04/01/2026 08:31:07 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767417760,"=""Honkmobile""",,"=""BLC2361""",04/01/2026 08:31:18 PDT,04/01/2026 09:46:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
767419090,"=""Honkmobile""",,"=""RT251J""",04/01/2026 08:32:11 PDT,04/01/2026 09:47:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
767419560,"=""Honkmobile""",,"=""LJ790V""",04/01/2026 08:32:28 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 7
767419490,"=""Honkmobile""",,"=""CMV0861""",04/01/2026 08:32:30 PDT,04/01/2026 11:32:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
767419640,"=""Honkmobile""",,"=""WC293E""",04/01/2026 08:32:35 PDT,04/01/2026 09:47:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
00038634,"=""UNC Mackay""",,"=""709XRM""",04/01/2026 08:33:46 PDT,04/01/2026 11:33:46 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
767421430,"=""Honkmobile""",,"=""VR7531""",04/01/2026 08:33:47 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767421630,"=""Honkmobile""",,"=""VS958L""",04/01/2026 08:33:59 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767423130,"=""Honkmobile""",,"=""MD533K""",04/01/2026 08:35:22 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 7
767423480,"=""Honkmobile""",,"=""CLF7621""",04/01/2026 08:35:38 PDT,04/01/2026 10:50:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
767424250,"=""Honkmobile""",,"=""XG5125""",04/01/2026 08:36:20 PDT,04/01/2026 10:51:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 3
767424350,"=""Honkmobile""",,"=""SM363D""",04/01/2026 08:36:20 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767424490,"=""Honkmobile""",,"=""RA728S""",04/01/2026 08:36:36 PDT,04/01/2026 09:21:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$1.50,$1.50,Third Party,Zone 3
767425890,"=""Honkmobile""",,"=""MK807L""",04/01/2026 08:37:34 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767426630,"=""Honkmobile""",,"=""735TNX""",04/01/2026 08:38:16 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 7
50421136,"=""OffStreet""",,"=""XE380S""",04/01/2026 08:39:00 PDT,04/01/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 6
50421160,"=""OffStreet""",,"=""XE380S""",04/01/2026 08:39:00 PDT,04/01/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 12
50421157,"=""OffStreet""",,"=""XE380S""",04/01/2026 08:39:00 PDT,04/01/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 8
50421150,"=""OffStreet""",,"=""XE380S""",04/01/2026 08:39:00 PDT,04/01/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 2
50421142,"=""OffStreet""",,"=""XE380S""",04/01/2026 08:39:00 PDT,04/01/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 1
50421149,"=""OffStreet""",,"=""XE380S""",04/01/2026 08:39:00 PDT,04/01/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 7
50421144,"=""OffStreet""",,"=""XE380S""",04/01/2026 08:39:00 PDT,04/01/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 11
50421139,"=""OffStreet""",,"=""XE380S""",04/01/2026 08:39:00 PDT,04/01/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
50421155,"=""OffStreet""",,"=""XE380S""",04/01/2026 08:39:00 PDT,04/01/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 9
767427530,"=""Honkmobile""",,"=""PH129V""",04/01/2026 08:39:04 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767429400,"=""Honkmobile""",,"=""XW703T""",04/01/2026 08:40:32 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
00038635,"=""UNC Mackay""",,"=""693FWN""",04/01/2026 08:42:37 PDT,04/02/2026 00:00:18 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767432540,"=""Honkmobile""",,"=""MK669N""",04/01/2026 08:42:50 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 1
767435180,"=""Honkmobile""",,"=""086LKV""",04/01/2026 08:44:43 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767430900,"=""Honkmobile""",,"=""LM812V""",04/01/2026 08:45:00 PDT,04/01/2026 11:45:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 3
767438450,"=""Honkmobile""",,"=""RG0714""",04/01/2026 08:46:41 PDT,04/02/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
767438650,"=""Honkmobile""",,"=""XK2193""",04/01/2026 08:47:25 PDT,04/01/2026 09:02:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 5
767439310,"=""Honkmobile""",,"=""KX810L""",04/01/2026 08:47:56 PDT,04/01/2026 09:02:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 5
767440080,"=""Honkmobile""",,"=""A950AT""",04/01/2026 08:48:30 PDT,04/01/2026 11:03:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
767442220,"=""Honkmobile""",,"=""GK550J""",04/01/2026 08:50:01 PDT,04/01/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 1
50424681,"=""OffStreet""",,"=""WX811W""",04/01/2026 08:52:00 PDT,04/01/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 6
50424684,"=""OffStreet""",,"=""WX811W""",04/01/2026 08:52:00 PDT,04/01/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
50424688,"=""OffStreet""",,"=""WX811W""",04/01/2026 08:52:00 PDT,04/01/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 1
50424693,"=""OffStreet""",,"=""WX811W""",04/01/2026 08:52:00 PDT,04/01/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 7
50424690,"=""OffStreet""",,"=""WX811W""",04/01/2026 08:52:00 PDT,04/01/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 11
